FIPS,County,State,2012,2013,2014,2015
31065,Furnas,NE,202993,224624,221070,222513
31067,Gage,NE,817455,872709,905493,914273
31069,Garden,NE,76296,84412,82976,87043
31071,Garfield,NE,78427,90425,88969,91281
31073,Gosper,NE,91148,105189,109094,127217
31075,Grant,NE,76803,98585,88851,93497
31077,Greeley,NE,102821,126918,127359,139011
31079,Hall,NE,3141382,3410290,3502131,3618558
31081,Hamilton,NE,441550,516467,541559,559762
31083,Harlan,NE,124816,153600,152940,161612
31085,Hayes,NE,62568,80333,75169,80195
31087,Hitchcock,NE,106319,106323,115366,120161
31089,Holt,NE,537327,600490,625558,670349
31091,Hooker,NE,28680,29838,29128,30456
31093,Howard,NE,181217,214968,212692,230560
31095,Jefferson,NE,340430,422029,455535,482097
31097,Johnson,NE,150366,158767,163395,167967
31099,Kearney,NE,314736,355747,346780,359670
31101,Keith,NE,327778,352960,353500,364324
31103,Keya Paha,NE,43282,55369,54905,59766
31105,Kimball,NE,198799,186444,183121,183444
31107,Knox,NE,312861,356378,353025,370366
31109,Lancaster,NE,15608741,16070842,16624134,16921978
31111,Lincoln,NE,2719414,2622239,2502455,2579086
31113,Logan,NE,26290,33113,33819,38442
31115,Loup,NE,15900,18775,17545,17631
31117,McPherson,NE,15000,19372,20352,22320
31119,Madison,NE,1925451,1941133,2027758,2177065
31121,Merrick,NE,301546,330610,331133,341297
31123,Morrill,NE,234849,266243,263014,266843
31125,Nance,NE,134340,151080,159920,169932
31127,Nemaha,NE,782844,744895,611515,709485
31129,Nuckolls,NE,148078,173383,179569,189264
31131,Otoe,NE,1272511,1084467,904318,992332
31133,Pawnee,NE,88605,102554,106784,107870
31135,Perkins,NE,190345,215628,215902,224759
31137,Phelps,NE,748637,721763,684265,682183
31139,Pierce,NE,271887,298050,301796,307897
31141,Platte,NE,2239248,2343954,2258036,2199465
31143,Polk,NE,206224,239404,245051,269877
31145,Red Willow,NE,508251,534795,529797,526453
31147,Richardson,NE,264373,277970,270365,277464
31149,Rock,NE,63826,70791,69092,73401
31151,Saline,NE,694463,701990,725172,770798
31153,Sarpy,NE,6145125,6464186,6632593,6785411
31155,Saunders,NE,506165,569444,579485,622325
31157,Scotts Bluff,NE,1659858,1670914,1714408,1714481
31159,Seward,NE,606453,668792,686004,704526
31161,Sheridan,NE,162148,187660,193686,201855
31163,Sherman,NE,89040,106624,110241,118175
31165,Sioux,NE,56407,64030,59896,70739
31167,Stanton,NE,247508,262180,273384,293140
31169,Thayer,NE,320232,369840,332649,326219
31171,Thomas,NE,22488,25245,26336,24433
31173,Thurston,NE,307625,316776,309555,330420
31175,Valley,NE,208760,218849,219059,221492
31177,Washington,NE,1384960,1258514,1381551,1313206
31179,Wayne,NE,351423,357245,348549,352125
31181,Webster,NE,140972,177620,180337,193790
31183,Wheeler,NE,94430,41455,36534,37192
31185,York,NE,755717,788354,778508,808448
32001,Churchill,NV,906447,813440,894434,963063
32003,Clark,NV,86289124,87120509,88777403,97235815
32005,Douglas,NV,2505636,1988135,2150570,1994890
32007,Elko,NV,2945299,2939902,2776228,2515553
32009,Esmeralda,NV,62323,70896,64310,55768
32011,Eureka,NV,1885802,1629895,1298330,1159970
32013,Humboldt,NV,1603459,1551917,1417671,1149519
32015,Lander,NV,903041,831073,732295,714491
32017,Lincoln,NV,130882,136589,127343,122283
32019,Lyon,NV,1221696,1212834,1292749,1227534
32021,Mineral,NV,139754,137849,136228,127749
32023,Nye,NV,1421068,1401197,1559233,1305819
32027,Pershing,NV,303839,281708,272565,265846
32029,Storey,NV,520929,531967,557755,574230
32031,Washoe,NV,23832348,24250850,24290674,22277017
32033,White Pine,NV,690758,609540,561167,539600
32510,Carson City (Independent City),NV,2680550,2741966,2661574,2733957
33001,Belknap,NH,2394064,2402476,2299456,2385952
33003,Carroll,NH,1767019,1768512,1702875,1673174
33005,Cheshire,NH,2876504,2971996,3009882,3105703
33007,Coos,NH,992681,1020678,1011148,1035849
33009,Grafton,NH,5356813,5292909,5337447,5381116
33011,Hillsborough,NH,23146974,23561924,23370414,24514411
33013,Merrimack,NH,8149879,8441435,8663041,8314344
33015,Rockingham,NH,16887402,17222905,17919930,18370544
33017,Strafford,NH,4852628,4826295,4883357,5136726
33019,Sullivan,NH,1265227,1291055,1275899,1276822
34001,Atlantic,NJ,12344270,12473132,12159297,11667077
34003,Bergen,NJ,66123918,66345795,66058777,64759923
34005,Burlington,NJ,23477463,24205681,24020108,24112384
34007,Camden,NJ,21360744,21241443,21050819,21290998
34009,Cape May,NJ,4716122,4558498,4610670,4393519
34011,Cumberland,NJ,5386711,5353085,5300936,5378806
34013,Essex,NJ,48424228,49116825,48558968,49217944
34015,Gloucester,NJ,10403688,10570376,11137206,13313986
34017,Hudson,NJ,39959502,37888835,36175218,40159843
34019,Hunterdon,NJ,6344978,6124036,6183096,6234185
34021,Mercer,NJ,29268157,27938617,27440330,28086395
34023,Middlesex,NJ,54953012,55600171,56257211,57179192
34025,Monmouth,NJ,29829386,30328220,30838354,30647467
34027,Morris,NJ,52553984,53474543,52560474,52258023
34029,Ocean,NJ,17609322,18223287,18922503,19384111
34031,Passaic,NJ,19815630,19462676,19479112,19077602
34033,Salem,NJ,5387670,5713817,5499219,5303932
34035,Somerset,NJ,28874159,30777384,34861738,37406809
34037,Sussex,NJ,3715729,3722562,3712412,3648381
34039,Union,NJ,35426566,36248871,36450062,36376300
34041,Warren,NJ,3770597,3978288,3818769,3711137
35001,Bernalillo,NM,33359535,32571106,33452570,33595733
35003,Catron,NM,70597,69728,69955,66156
35005,Chaves,NM,2399263,2427045,2494114,2525205
35006,Cibola,NM,688544,661082,666589,640177
35007,Colfax,NM,396403,465993,382618,466390
35009,Curry,NM,2770528,2786294,2876503,2801121
35011,De Baca,NM,84378,77714,78669,76186
35013,Doña Ana,NM,6265693,6041913,6210053,6190567
35015,Eddy,NM,4390983,4832629,5903899,6705308
35017,Grant,NM,1117430,1166830,1222680,1202098
35019,Guadalupe,NM,130646,120064,121681,117836
35021,Harding,NM,23923,19947,29603,25298
35023,Hidalgo,NM,219942,210714,204237,196823
35025,Lea,NM,5346367,5620542,5827859,5922864
35027,Lincoln,NM,623002,625396,639998,659466
35028,Los Alamos,NM,2306539,2131367,2241436,2291239
35029,Luna,NM,720954,719354,715539,689855
35031,McKinley,NM,1906359,1913301,2021483,2085418
35033,Mora,NM,106630,113116,137262,117664
35035,Otero,NM,2483988,2523099,2454912,2452890
35037,Quay,NM,285873,276770,289256,280594
35039,Rio Arriba,NM,662073,615140,594953,593359
35041,Roosevelt,NM,563564,553341,580240,555173
35043,Sandoval,NM,3300470,2789547,2860572,2927596
35045,San Juan,NM,7287704,6974687,7103495,7633517
35047,San Miguel,NM,539923,526681,523708,517270
35049,Santa Fe,NM,6443372,6625448,6408326,6569944
35051,Sierra,NM,245367,228042,227352,227882
35053,Socorro,NM,439236,423543,417933,416712
35055,Taos,NM,878292,869188,871837,767638
35057,Torrance,NM,284449,266885,279543,285665
35059,Union,NM,151519,138885,142085,147667
35061,Valencia,NM,1108006,1116850,1115979,1128522
36001,Albany,NY,24791703,25479702,26405639,26254937
36003,Allegany,NY,1016724,1054031,1100681,1072033
36005,Bronx,NY,29926313,29067477,28878091,28787000
36007,Broome,NY,8695765,8525008,8341316,7987631
36009,Cattaraugus,NY,2377326,2430050,2385269,2378817
36011,Cayuga,NY,2128462,2233814,2265000,2235809
36013,Chautauqua,NY,4239339,4300218,4220253,4178799
36015,Chemung,NY,3239426,3395081,3474981,3399620
36017,Chenango,NY,1565538,1566822,1623356,1682345
36019,Clinton,NY,3004272,3102257,3044799,3030905
36021,Columbia,NY,1895996,1992658,2050708,2034681
36023,Cortland,NY,1576938,1630130,1679612,1734570
36025,Delaware,NY,1419923,1476849,1479029,1499121
36027,Dutchess,NY,11412358,11817608,11724250,11827685
36029,Erie,NY,44976857,45041935,47076629,47890306
36031,Essex,NY,1174562,1247372,1231095,1176981
36033,Franklin,NY,1514130,1522962,1460113,1416867
36035,Fulton,NY,1326795,1325248,1305445,1308428
36037,Genesee,NY,1951180,1993623,1992099,1946286
36039,Greene,NY,1999946,1827067,1709946,1774864
36041,Hamilton,NY,122181,125637,140744,128485
36043,Herkimer,NY,1356131,1413099,1415415,1380700
36045,Jefferson,NY,6327637,6286892,6161093,5871229
36047,Kings,NY,59716251,60062655,62518949,63302841
36049,Lewis,NY,712340,744590,765780,738916
36051,Livingston,NY,1687301,1754248,1734974,1774697
36053,Madison,NY,1740873,1811017,1836734,1805981
36055,Monroe,NY,39926339,39703205,40495972,41597800
36057,Montgomery,NY,1415887,1471192,1493089,1503916
36059,Nassau,NY,82095547,82617822,84577008,84365845
36061,New York,NY,610107941,600904801,614783005,629682050
36063,Niagara,NY,7869966,8092136,8279185,8244140
36065,Oneida,NY,9048352,8795248,8890954,8752262
36067,Onondaga,NY,24928018,24949739,25891327,26622334
36069,Ontario,NY,4550094,4895697,5018048,5444039
36071,Orange,NY,13046394,13169074,13362722,13609799
36073,Orleans,NY,1065230,1071815,1109132,1075665
36075,Oswego,NY,5654148,6223705,6065730,6172525
36077,Otsego,NY,1929070,1903285,1900923,1925582
36079,Putnam,NY,2611112,2648211,2685910,2712346
36081,Queens,NY,70002804,70577822,72874095,73842942
36083,Rensselaer,NY,5069113,5039824,5219715,5359705
36085,Richmond,NY,10682962,11275506,11880328,11248532
36087,Rockland,NY,18159993,17328543,18147307,19225562
36089,St. Lawrence,NY,2839578,2894393,2894778,2863416
36091,Saratoga,NY,8427267,8721455,8896685,9081576
36093,Schenectady,NY,7044969,7074743,7145803,7286714
36095,Schoharie,NY,667832,668136,665785,648763
36097,Schuyler,NY,410499,408996,398597,379686
36099,Seneca,NY,1095288,1101251,1112183,1077939
36101,Steuben,NY,3576382,4027839,4373262,4435987
36103,Suffolk,NY,76859133,77634248,78240760,78458835
36105,Sullivan,NY,2121811,2234840,2206921,2112361
36107,Tioga,NY,1277955,1381202,1408089,1560728
36109,Tompkins,NY,5173541,5268247,5339934,5397961
36111,Ulster,NY,6036326,6596250,6637968,5987660
36113,Warren,NY,3115315,3254148,3286945,3391668
36115,Washington,NY,1442354,1454119,1419936,1402125
36117,Wayne,NY,3058482,3190219,3007110,2995561
36119,Westchester,NY,67308615,67530692,68448396,70303494
36121,Wyoming,NY,1364490,1390018,1445958,1435346
36123,Yates,NY,568869,594137,595688,588672
37001,Alamance,NC,5003218,4742242,4816408,4767602
37003,Alexander,NC,601457,610390,639882,637799
37005,Alleghany,NC,214222,277687,337427,411522
37007,Anson,NC,615330,589441,601156,588535
37009,Ashe,NC,560879,597598,596141,592605
37011,Avery,NC,472128,450634,430725,446707
37013,Beaufort,NC,1460267,1523235,1509134,1436607
37015,Bertie,NC,560036,577225,594006,615638
37017,Bladen,NC,1314682,1286689,1329774,1365217
37019,Brunswick,NC,3529035,3440856,3586089,3615316
37021,Buncombe,NC,10005423,10117785,10322975,10485396
37023,Burke,NC,2321806,2347885,2328303,2332613
37025,Cabarrus,NC,5785784,5605082,5594336,5708767
37027,Caldwell,NC,1902349,1829813,1837900,1855504
37029,Camden,NC,162714,172940,172650,160211
37031,Carteret,NC,1738082,1764013,1765144,1783543
37033,Caswell,NC,213887,223832,258411,285880
37035,Catawba,NC,7120955,7128538,7190816,7353758
37037,Chatham,NC,1268348,1284818,1200294,1226120
37039,Cherokee,NC,606583,644908,640345,598799
37041,Chowan,NC,366287,375593,394599,428940
37043,Clay,NC,127682,126861,145059,132290
37045,Cleveland,NC,2706702,2960119,3052064,2973086
37047,Columbus,NC,1223094,1279622,1264197,1280328
37049,Craven,NC,4293794,4420364,4368105,4329924
37051,Cumberland,NC,16329966,16210872,16423715,16752683
37053,Currituck,NC,692994,662294,624401,633004
37055,Dare,NC,2559551,2289694,2236297,2106786
37057,Davidson,NC,3438994,3496049,3703847,3921709
37059,Davie,NC,874737,857469,947784,1057576
37061,Duplin,NC,1835844,1925890,2095397,2136743
37063,Durham,NC,32588544,34033641,34193765,36156867
37065,Edgecombe,NC,1420142,1336469,1360266,1388238
37067,Forsyth,NC,22250396,21204635,21128549,20897994
37069,Franklin,NC,1030032,1052865,1030226,1045893
37071,Gaston,NC,5674317,5789811,5827028,5892822
37073,Gates,NC,117702,116525,127695,129803
37075,Graham,NC,164804,194223,182358,192714
37077,Granville,NC,2093983,2072107,1973540,1925995
37079,Greene,NC,339053,339012,357514,374708
37081,Guilford,NC,30292407,30432993,31253639,31474771
37083,Halifax,NC,1360434,1397159,1321739,1332095
37085,Harnett,NC,1782056,1867380,1869304,1903799
37087,Haywood,NC,1299591,1282101,1253909,1247165
37089,Henderson,NC,2891130,3154817,3472846,3580183
37091,Hertford,NC,740495,724686,707639,710789
37093,Hoke,NC,677986,710174,698664,746072
37095,Hyde,NC,212149,211955,205514,200188
37097,Iredell,NC,6596905,6734276,7051295,7151504
37099,Jackson,NC,1015123,1099784,1150041,1154437
37101,Johnston,NC,3712054,4005899,4085502,4114476
37103,Jones,NC,164219,164629,188120,199761
37105,Lee,NC,2967303,3205609,3223166,3143555
37107,Lenoir,NC,2235878,2320877,2414950,2383081
37109,Lincoln,NC,1588920,1678134,1693479,1771941
37111,McDowell,NC,1184304,1156260,1102662,1137704
37113,Macon,NC,798503,808325,863984,913678
37115,Madison,NC,265557,253646,256548,264278
37117,Martin,NC,573754,581260,581496,580649
37119,Mecklenburg,NC,89101219,91857713,93801815,99317765
37121,Mitchell,NC,366158,356088,362594,363310
37123,Montgomery,NC,668248,684862,716249,722841
37125,Moore,NC,2674039,2754366,2934823,3033679
37127,Nash,NC,3670216,3740587,3742941,3724393
37129,New Hanover,NC,9670785,10560291,11231175,11607740
37131,Northampton,NC,429764,427228,427232,457017
37133,Onslow,NC,7861880,7639764,7531886,7347963
37135,Orange,NC,6680205,6624651,6567441,6810697
37137,Pamlico,NC,206256,210479,209742,205928
37139,Pasquotank,NC,1319194,1290936,1217599,1273234
37141,Pender,NC,901934,882042,877809,927894
37143,Perquimans,NC,171506,166892,178473,176444
37145,Person,NC,1777388,1420064,1514616,1350615
37147,Pitt,NC,6568410,6813850,6713656,7410991
37149,Polk,NC,338778,347304,362319,354684
37151,Randolph,NC,3453329,3345742,3302555,3411177
37153,Richmond,NC,1615960,1466670,1425646,1602832
37155,Robeson,NC,2626294,2582055,2756482,2785069
37157,Rockingham,NC,3338629,3286663,3020857,2797376
37159,Rowan,NC,4116043,4021091,4003546,4121405
37161,Rutherford,NC,1441224,1406545,1392544,1355171
37163,Sampson,NC,1705474,1701777,1775223,1801622
37165,Scotland,NC,855806,833501,837164,808671
37167,Stanly,NC,1472257,1456660,1473985,1551953
37169,Stokes,NC,1287613,1077453,1110337,1034353
37171,Surry,NC,2023091,2067123,2143665,2166909
37173,Swain,NC,427611,449896,438459,456425
37175,Transylvania,NC,724005,697894,744834,783926
37177,Tyrrell,NC,92351,96388,90944,88928
37179,Union,NC,5414649,5440586,5712243,5559302
37181,Vance,NC,1078670,1039388,1061329,1083483
37183,Wake,NC,56782425,58103481,60431718,64173747
37185,Warren,NC,248849,247468,259041,265677
37187,Washington,NC,221718,224902,226108,218970
37189,Watauga,NC,1674341,1655980,1701665,1718978
37191,Wayne,NC,4046802,4155122,4131958,4248708
37193,Wilkes,NC,1949871,1971860,2122472,2109642
37195,Wilson,NC,3629198,3498756,3493408,3558309
37197,Yadkin,NC,737844,765018,768183,878113
37199,Yancey,NC,256346,242472,243879,237250
38001,Adams,ND,118655,104637,103846,104316
38003,Barnes,ND,571885,606032,633687,638124
38005,Benson,ND,268772,222709,227369,221724
38007,Billings,ND,80761,78834,84871,71870
38009,Bottineau,ND,413928,361704,384015,357150
38011,Bowman,ND,243106,244616,221073,224775
38013,Burke,ND,186945,169416,156990,134508
38015,Burleigh,ND,4808926,5128519,5438105,5644420
38017,Cass,ND,10798686,11055654,11561513,11627174
38019,Cavalier,ND,306175,258104,249838,250201
38021,Dickey,ND,274291,244986,247657,244449
38023,Divide,ND,175397,162875,170088,153924
38025,Dunn,ND,641863,693489,702919,621146
38027,Eddy,ND,95300,83783,79824,80711
38029,Emmons,ND,150496,120661,116984,113098
38031,Foster,ND,240684,226225,219539,216505
38033,Golden Valley,ND,152913,154855,156856,144883
38035,Grand Forks,ND,3541898,3469268,3472523,3517700
38037,Grant,ND,116251,93872,93609,90949
38039,Griggs,ND,132485,135504,132397,140840
38041,Hettinger,ND,142396,121897,121328,123797
38043,Kidder,ND,116289,97113,95200,101225
38045,LaMoure,ND,274771,233289,235191,236342
38047,Logan,ND,122945,97397,95460,98555
38049,McHenry,ND,200563,177634,172677,171524
38051,McIntosh,ND,138710,112679,106148,106840
38053,McKenzie,ND,1356256,1566426,1965547,2002531
38055,McLean,ND,636093,668407,682350,683574
38057,Mercer,ND,784600,875628,888326,927148
38059,Morton,ND,1177292,1233013,1455321,1492466
38061,Mountrail,ND,1106936,1422200,1716599,1623062
38063,Nelson,ND,142004,121046,121168,119676
38065,Oliver,ND,224045,225192,252778,256811
38067,Pembina,ND,469862,405471,386279,387648
38069,Pierce,ND,229185,206553,210031,234159
38071,Ramsey,ND,575220,557680,571604,548915
38073,Ransom,ND,248180,234847,231569,230875
38075,Renville,ND,168827,154642,153334,124882
38077,Richland,ND,826301,806965,800086,811231
38079,Rolette,ND,325072,258725,264995,282403
38081,Sargent,ND,409543,386085,432124,475877
38083,Sheridan,ND,70602,53623,49342,45409
38085,Sioux,ND,128720,110572,112382,113654
38087,Slope,ND,77989,64816,58958,36664
38089,Stark,ND,3688703,3777770,4500968,3855179
38091,Steele,ND,171821,135427,119259,113002
38093,Stutsman,ND,1049319,1027677,994364,1042113
38095,Towner,ND,140353,111633,103275,100885
38097,Traill,ND,437350,386271,390804,404309
38099,Walsh,ND,680309,588886,574855,546022
38101,Ward,ND,4598947,4818135,4991062,4764749
38103,Wells,ND,277558,264612,288555,303647
38105,Williams,ND,7028932,7612895,8700428,7562971
39001,Adams,OH,1427668,1481257,1310236,1323084
39003,Allen,OH,7096465,7050647,7758484,7359889
39005,Ashland,OH,1410160,1452280,1463690,1463417
39007,Ashtabula,OH,2540206,2494152,2564080,2490600
39009,Athens,OH,1684078,1692375,1742590,1754932
39011,Auglaize,OH,1837779,1942293,1923749,1884019
39013,Belmont,OH,2444610,2600065,2866492,2766280
39015,Brown,OH,689573,704614,702852,685393
39017,Butler,OH,14592628,14753519,15666265,15713156
39019,Carroll,OH,526817,662164,754262,1031483
39021,Champaign,OH,886929,952931,966303,944808
39023,Clark,OH,4000916,4076233,4183081,4174348
39025,Clermont,OH,6047752,6326416,6239739,6089494
39027,Clinton,OH,1577780,1618260,1718771,1741729
39029,Columbiana,OH,2412272,2548271,2661261,2737789
39031,Coshocton,OH,1265834,1354196,1553800,1551462
39033,Crawford,OH,1149065,1132300,1118286,1114897
39035,Cuyahoga,OH,85846145,86837363,91313401,93158163
39037,Darke,OH,1568796,1645280,1628430,1656497
39039,Defiance,OH,1381111,1463020,1512525,1543548
39041,Delaware,OH,8950388,9505601,9615733,9730031
39043,Erie,OH,4188564,4619197,4978687,4557724
39045,Fairfield,OH,3338359,3485180,3538713,3624444
39047,Fayette,OH,886974,920306,912029,891010
39049,Franklin,OH,79311110,80764952,82963538,85593583
39051,Fulton,OH,1623411,1712421,1810100,1930404
39053,Gallia,OH,2247750,2092142,2131621,2050026
39055,Geauga,OH,3410779,3368785,3488213,3472240
39057,Greene,OH,7953656,7861304,8129604,8406604
39059,Guernsey,OH,1170187,1232751,1371791,1441854
39061,Hamilton,OH,67611998,68136303,68183428,68641493
39063,Hancock,OH,4049831,4193439,4312056,4899080
39065,Hardin,OH,751504,775257,799432,768937
39067,Harrison,OH,319108,374201,455888,732214
39069,Henry,OH,1042626,1057847,1053964,1019091
39071,Highland,OH,936242,925384,932158,908895
39073,Hocking,OH,532883,564622,569227,549808
39075,Holmes,OH,1449548,1532101,1665452,1789278
39077,Huron,OH,1997386,2050354,2053978,2048220
39079,Jackson,OH,817472,842592,839333,812309
39081,Jefferson,OH,2721907,3064843,2961530,2734808
39083,Knox,OH,1712385,1719378,1774876,1724130
39085,Lake,OH,10327131,9769590,10198940,10294773
39087,Lawrence,OH,1389945,1301032,1370259,1475485
39089,Licking,OH,4676377,4774254,4955639,5165022
39091,Logan,OH,1983518,1924992,1929867,1720978
39093,Lorain,OH,9349140,9275338,9677592,10206517
39095,Lucas,OH,22454939,23315757,25955387,24404992
39097,Madison,OH,1421256,1489805,1601660,1645788
39099,Mahoning,OH,7968850,8082966,8266520,8185918
39101,Marion,OH,2245941,2263948,2232638,2236244
39103,Medina,OH,5670778,5952085,6298895,6114056
39105,Meigs,OH,280670,286505,303432,320271
39107,Mercer,OH,1596613,1705437,1775934,1737048
39109,Miami,OH,3581224,3615016,3674888,3636905
39111,Monroe,OH,345514,405224,585372,470387
39113,Montgomery,OH,23957313,24052378,24231495,24399881
39115,Morgan,OH,199283,202508,206037,211594
39117,Morrow,OH,483783,496812,496393,525071
39119,Muskingum,OH,2744141,3131801,3511787,3489924
39121,Noble,OH,237949,321690,349589,523312
39123,Ottawa,OH,1667240,1731539,1574211,1725459
39125,Paulding,OH,426252,448497,457296,462381
39127,Perry,OH,487233,506538,521352,508595
39129,Pickaway,OH,1340204,1346947,1361587,1386885
39131,Pike,OH,918769,996191,1136138,1196029
39133,Portage,OH,4945496,4965985,4948785,5339931
39135,Preble,OH,844580,888334,928118,893411
39137,Putnam,OH,1043259,1078033,1086947,1069951
39139,Richland,OH,3977772,3969461,4041310,3995044
39141,Ross,OH,2248413,2247931,2342587,2255361
39143,Sandusky,OH,2346727,2446491,2387340,2477182
39145,Scioto,OH,2087841,2512170,2816168,2681554
39147,Seneca,OH,1449538,1390724,1383578,1356930
39149,Shelby,OH,2611827,2685807,2729184,2660606
39151,Stark,OH,13826188,14452482,14994108,14856970
39153,Summit,OH,25366402,25515274,26761819,27216608
39155,Trumbull,OH,6760767,6714008,6976652,6907261
39157,Tuscarawas,OH,2899603,2972004,3218985,3532697
39159,Union,OH,3109986,3222111,3389872,3793821
39161,Van Wert,OH,883478,910215,902601,979170
39163,Vinton,OH,254404,247848,252132,242320
39165,Warren,OH,7826623,8120277,8205054,8717100
39167,Washington,OH,3095230,2986989,3306274,3642546
39169,Wayne,OH,4435041,4696208,4921077,4930369
39171,Williams,OH,1374297,1390068,1378874,1364271
39173,Wood,OH,5530179,5658049,5847212,5885035
39175,Wyandot,OH,736947,755269,785859,787657
40001,Adair,OK,367722,362323,406779,433968
40003,Alfalfa,OK,236455,228823,272623,316357
40005,Atoka,OK,252384,263609,276321,270171
40007,Beaver,OK,271074,255409,256578,230949
40009,Beckham,OK,1501783,1563875,1714098,1578041
40011,Blaine,OK,313832,299133,361363,368971
40013,Bryan,OK,1172000,1183077,1148315,1162214
40015,Caddo,OK,714983,687432,695649,670644
40017,Canadian,OK,3195429,3305124,3568044,3629320
40019,Carter,OK,2696262,2600704,2786015,2855818
40021,Cherokee,OK,1067690,1058597,1062862,1140469
40023,Choctaw,OK,382722,401902,392626,385535
40025,Cimarron,OK,186055,162738,189919,200838
40027,Cleveland,OK,7140552,7308934,7328595,7412565
40029,Coal,OK,105732,92024,108982,110035
40031,Comanche,OK,4509465,4490846,4415256,4380753
40033,Cotton,OK,127647,115978,123740,133187
40035,Craig,OK,440051,432637,444611,444435
40037,Creek,OK,1685734,1646360,1721766,1641094
40039,Custer,OK,1390785,1371030,1382371,1395539
40041,Delaware,OK,720179,748314,807147,789963
40043,Dewey,OK,239664,248985,264323,287823
40045,Ellis,OK,247713,252441,268882,227056
40047,Garfield,OK,3017997,3134372,3400670,3756457
40049,Garvin,OK,1420596,1221928,1272650,1362952
40051,Grady,OK,1278294,1255118,1348788,1282249
40053,Grant,OK,190204,230163,271441,295381
40055,Greer,OK,97198,90972,100791,100983
40057,Harmon,OK,74949,73282,79605,78362
40059,Harper,OK,164937,160899,175102,172703
40061,Haskell,OK,270550,272486,279420,293057
40063,Hughes,OK,286975,339624,427393,450208
40065,Jackson,OK,851026,836521,847231,864249
40067,Jefferson,OK,128467,117581,125712,119206
40069,Johnston,OK,203613,201917,205674,208070
40071,Kay,OK,1659924,1681980,1712248,1671553
40073,Kingfisher,OK,679598,706138,828639,754983
40075,Kiowa,OK,225386,229367,241620,229428
40077,Latimer,OK,309375,297465,329854,394087
40079,Le Flore,OK,1172685,1164303,1215086,1142319
40081,Lincoln,OK,606990,600762,638163,616814
40083,Logan,OK,687903,675869,693737,661352
40085,Love,OK,333489,390238,388741,398617
40087,McClain,OK,911980,897261,851164,862713
40089,McCurtain,OK,820918,823426,843664,858462
40091,McIntosh,OK,298203,280692,292198,283991
40093,Major,OK,443151,374594,364953,423561
40095,Marshall,OK,581578,589836,570445,527253
40097,Mayes,OK,1410689,1454931,1438982,1453932
40099,Murray,OK,449144,467054,477470,499087
40101,Muskogee,OK,2914231,2947076,3033458,2847011
40103,Noble,OK,606901,629863,635994,568012
40105,Nowata,OK,149440,144021,153750,153007
40107,Okfuskee,OK,186739,185881,201434,193830
40109,Oklahoma,OK,48728268,49754565,51023581,55810698
40111,Okmulgee,OK,719053,762829,757996,747356
40113,Osage,OK,688782,650839,723361,728262
40115,Ottawa,OK,806311,752674,749311,773831
40117,Pawnee,OK,309435,301164,304597,298208
40119,Payne,OK,3177311,2984978,3157744,3075267
40121,Pittsburg,OK,1614674,1506217,1523274,1529111
40123,Pontotoc,OK,1417768,1462383,1544194,1697937
40125,Pottawatomie,OK,1625561,1680012,1771567,1787277
40127,Pushmataha,OK,205834,209803,227525,238470
40129,Roger Mills,OK,186393,183770,201389,177794
40131,Rogers,OK,2719578,2988291,3137957,3062433
40133,Seminole,OK,744536,752580,729848,704076
40135,Sequoyah,OK,611816,606752,610660,615763
40137,Stephens,OK,1904523,1870558,2170145,1850653
40139,Texas,OK,1179128,1103486,1189703,1271917
40141,Tillman,OK,180339,166940,181885,185903
40143,Tulsa,OK,49629245,52066514,57499232,57970044
40145,Wagoner,OK,912636,872576,898374,943906
40147,Washington,OK,2679380,3220452,3891553,5528366
40149,Washita,OK,272328,271105,288769,263878
40151,Woods,OK,460212,471191,533905,706719
40153,Woodward,OK,1311586,1389549,1500101,1282181
41001,Baker,OR,430203,405864,419640,438343
41003,Benton,OR,3802778,3883679,4118431,4308386
41005,Clackamas,OR,15937531,16071636,16328140,17503891
41007,Clatsop,OR,1360808,1385277,1423275,1429164
41009,Columbia,OR,874680,871383,840556,913517
41011,Coos,OR,1579210,1582592,1582342,1607970
41013,Crook,OR,531187,512191,557939,579911
41015,Curry,OR,459486,451251,454226,474763
41017,Deschutes,OR,5986094,6098739,6437598,6756109
41019,Douglas,OR,2683155,2670381,2657797,2861398
41021,Gilliam,OR,172784,232070,242302,273800
41023,Grant,OR,180648,173044,181248,186321
41025,Harney,OR,190180,194679,210130,222316
41027,Hood River,OR,899585,953938,1020488,1106335
41029,Jackson,OR,6285409,6509910,6626835,6856148
41031,Jefferson,OR,527901,484481,511436,529643
41033,Josephine,OR,1801213,1811554,1890203,2019542
41035,Klamath,OR,1745970,1732447,1702894,1862271
41037,Lake,OR,206787,209598,221641,233637
41039,Lane,OR,12571949,12623208,12764349,13376228
41041,Lincoln,OR,1373001,1307893,1357157,1355887
41043,Linn,OR,3196855,3380690,3503803,3735346
41045,Malheur,OR,938866,924325,962568,1007299
41047,Marion,OR,11216335,11542728,12285063,13069951
41049,Morrow,OR,740115,843400,914479,1043872
41051,Multnomah,OR,51320408,50986449,52876979,55146966
41053,Polk,OR,1241254,1266649,1340308,1408833
41055,Sherman,OR,619519,533867,502792,484276
41057,Tillamook,OR,652077,659049,677924,719017
41059,Umatilla,OR,3041249,3070961,3041095,3043632
41061,Union,OR,734610,721449,735285,795166
